"Unique ID","String Flags","Speaker","Japanese","English Translation"
"340209","3435921409","","……おいっ！　てめぇ！",""
"340210","3435921409","","何？　突然。",""
"340211","3435921409","","おまえじゃねぇ、さっきから
そこで、こそこそしてる
おまえだよ。",""
"340212","3435921409","","みゅうぅう……ですの。",""
"340213","3435921409","","な、何、これ……？",""
"340214","3435921409","","俺たちに何の用なんだ。",""
"340215","3435921409","","……あの、
いいですの？",""
"340216","3435921409","","だ・か・ら！
何の用事だって聞いてるんだよ！",""
"340217","3435921409","","みゅうぅううう～",""
"340218","3435921409","","ルーク！
この子が怖がってるじゃない！",""
"340219","3435921409","","ね、あなた、
もしかしてナビミュウ？",""
"340220","3435921409","","はいですの！
ユグドラシルバトルの案内役、
ナビミュウですの！",""
"340221","3435921409","","案内役？　だったら、
こそこそしてんじゃねーよ！",""
"340222","3435921409","","みゅうううう～",""
"340223","3435921409","","あなたねぇ……",""
"340224","3435921409","","お二人がもめてて、
よくわからなくて、
出てきにくかったですの。",""
"340225","3435921409","","そう。ゴメンね。
これからよろしく、ナビミュウ。",""
"340226","3435921409","","はいですの！",""
"340227","3435921409","","おい、てめぇ、勝手に
話を進めてんなよ！",""
"340228","3435921409","","気に入らないなら、
辞退すれば？",""
"340229","3435921409","","私は相棒（パートナー）は誰でも構わない。
ユグドラシルバトルに出られるなら。",""
"340230","3435921409","","あなたに大切なのは、
ユグドラシルバトル？　相棒（パートナー）？
どっち？",""
"340231","3435921409","","ちっ……わかったよ……
さっさと説明しやがれ！",""
"340232","3435921409","","……お願いね、ナビミュウ。",""
"340233","3435921409","","はいですの！",""
"340234","3435921409","","感じたですの！
たった今、ユグドラシルバトルの
スタートが告知されたですの!!",""
"340235","3435921409","","全世界に『スクルドフラッグ』出現中！
一番近いフラッグは……",""
"340236","3435921409","","ここ、ね……
じゃあ、行きましょう。",""
"340237","3435921409","","おい、待てよ、
おまえ、勝手に仕切んなよ！",""
"340238","3435921409","","……そう、じゃあどうするの？",""
"340239","3435921409","","よし。ユグドラシルバトルの始まりだな。
行くぞ、ティア。それと……
ブタザルだったか？",""
"340240","3435921409","","ナビミュウですの！",""
"340241","3435921409","","ははっ、冗談だよ、
ナビミュウ、よろしくな。",""
"340242","3435921409","","はいですの、ご主人様。",""
"340243","3435921409","","それじゃあ、出発進行！",""
"340244","3435921409","","…………",""
"340245","3435921409","","ティアは
　　称号　『かわいい物好き』
を手に入れました。",""
"340300","3435921409","","そろそろ、このあたり、
自由都市連合（ダイン）との
国境付近かしら……",""
"340301","3435921409","","おい、ブタザル。",""
"340302","3435921409","","みゅうぅううう……
ナビミュウですの。",""
"340303","3435921409","","うるせー。
このユグドラシルバトルっての、
危険なのか？",""
"340304","3435921409","","怪我はするかもしれないですの。
でも死ぬまではやっちゃいけない
ルールですの。",""
"340305","3435921409","","ふーん……",""
"340306","3435921409","","どうしたの？",""
"340307","3435921409","","いや……前回の大会で
アッシュって奴が
帰ってこなかったんだろ。",""
"340308","3435921409","","『って奴』って……
あなたのお兄様でしょ？",""
"340309","3435921409","","知らねーよ。
俺は覚えてねーんだから。",""
"340310","3435921409","","そう、だったわね……",""
"340311","3435921409","","『大いなる実り』を持ち帰って、
帰ってこなかったダメ兄貴よりも
頼りになるってとこ見せてやんよ。",""
"340312","3435921409","","そう。期待してるわ。",""
"340313","3435921409","","なに？
今、『大いなる実り』が
どうとかって言った？",""
"340314","3435921409","","う、うわぁああっ！
な、何だよ、おまえら！",""
"340315","3435921409","","どうやら、この人たちも
シグルスのようね。",""
"340316","3435921409","","フラッグは持ってないみたいだけど、
潰しておいた方がいいかしら？",""
"340317","3435921409","","…………！",""
"340318","3435921409","","ほっとけば？",""
"340319","3435921409","","弱い奴はどこかで潰れるし、
フラッグ持ってないのと戦う
なんてムダな体力使うだけ損よ。",""
"340320","3435921409","","そうね。強ければ、
またどこかで会えるだろうし。",""
"340321","3435921409","","……あなた方もシグルスね。",""
"340322","3435921409","","そんなちびっこいのがシグルス？
ふーん……",""
"340323","3435921409","","ちょっとあんた……
口の利き方、気をつけなさいよ。
あたしを誰だと思ってんの？",""
"340324","3435921409","","ふん、知らねーよ。",""
"340325","3435921409","","自由都市連合（ダイン）の
魔導器（ブラスティア）研究員首席
リタ・モルディオ様よ。",""
"340326","3435921409","","この子が……研究員首席？",""
"340327","3435921409","","それがどうした？　俺は新帝国（ニーズホッグ）
皇帝継承者、ファブレ家の長子、
ルーク・フォン・ファブレ様だぜ。",""
"340328","3435921409","","ルーク……！",""
"340329","3435921409","","あら？　相手の方が
少し格上みたいね、リタ。",""
"340330","3435921409","","う、うるさいわね。
新帝国（ニーズホッグ）の皇帝候補なんて、
私には上も下もないわよ。",""
"340331","3435921409","","こんなバカ皇子の相手、
してらんないわ。
あたしたち、忙しいし。",""
"340332","3435921409","","ちょっと待てよ、
おまえら、シグルスだったら
フラッグ持ってんだろ。",""
"340333","3435921409","","……持ってないわよ。",""
"340334","3435921409","","隠すなよ。",""
"340335","3435921409","","持ってないって
言ってんでしょ！",""
"340336","3435921409","","ルーク、次のフラッグの位置は
ナビミュウが示してくれているのよ。",""
"340337","3435921409","","ふん、ルールも把握できてない
バカ皇子の子守も大変ね。
敵ながら同情するわ。",""
"340338","3435921409","","なんだと！",""
"340339","3435921409","","何よ、やるっての？",""
"340340","3435921409","","こうなったら、
もうユグドラシルバトルとか関係なしに、
いくらでもやってやんよ！",""
"340341","3435921409","","望むところよ！",""
"340342","3435921409","","体力使うだけ
損なんじゃなかったかしら？",""
"340343","3435921409","","前言撤回よ。このイラつくの
片付けてすっきりした方が
精神衛生的にいいわ。",""
"340344","3435921409","","そう？　私は
どちらでもいいけど。",""
"340345","3435921409","","ルーク……",""
